,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
5313,32.9,35.156304351265,83870.8781931971,15.5,730,1987-08-10 09:00:00,222,9,0.7396149949341438,0.6566034119225609,Neither,5313,0.7270517901674386,9.888873881590134,47.260711052105854,42.739288947894146,146,868.1853173094345,0,0,6.234345064382608
5314,33.4,32.64513975474607,83870.8781931971,14.8,827,1987-08-10 10:00:00,222,10,0.7383928571428572,0.6566034119225609,Neither,5314,0.7671251839716822,10.888873881590134,36.88428830136837,53.11571169863163,168,866.7895470828761,1,1,5.5566988617323245
5315,34.6,21.344899070410893,83770.8781931971,9.3,948,1987-08-10 11:00:00,222,11,0.7946353730092205,0.6566034119225609,Neither,5315,0.7491964285714285,11.888873881590134,28.566364702210713,61.43363529778929,151,885.1532243499162,3,3,6.234345064382608
5316,35.1,23.85606366692982,83770.8781931971,11.4,912,1987-08-10 12:00:00,222,12,0.76,0.6566034119225609,Neither,5316,0.7565282128203997,12.888873881590134,24.69469442290614,65.30530557709386,177,777.5473433214846,3,2,5.5566988617323245
5317,34.6,27.622810561708214,83770.8781931971,13.2,819,1987-08-10 13:00:00,222,13,0.718421052631579,0.6566034119225609,Neither,5317,0.5036506378802748,13.888873881590134,27.299787820290504,62.700212179709496,247,494.6713523816296,2,2,7.047520507562949
5318,35.1,25.111645965189282,83770.8781931971,12.2,252,1987-08-10 14:00:00,222,14,0.24730127576054955,0.6566034119225609,Neither,5318,0.7352484859836423,14.888873881590134,34.93285239018006,55.06714760981994,219,27.211397922524842,3,3,7.047520507562949
5319,34.0,31.389557456486607,83770.8781931971,14.7,634,1987-08-10 15:00:00,222,15,0.7520759193357058,0.6566034119225609,Neither,5319,0.4726921714266007,15.888873881590134,45.02188673743609,44.97811326256391,151,524.0277749054904,8,7,5.5566988617323245
5320,32.9,32.64513975474607,83670.8781931971,14.3,437,1987-08-10 16:00:00,222,16,0.6980830670926518,0.6566034119225609,Neither,5320,0.49383900678827175,16.888873881590136,56.12750848242099,33.87249151757901,125,368.25229756562766,8,6,6.234345064382608
5321,31.8,33.90072205300553,83770.8781931971,14.0,90,1987-08-10 17:00:00,222,17,0.2356020942408377,0.6566034119225609,Neither,5321,0.4226849443990391,17.888873881590136,67.57141874414931,22.428581255850688,80,0.0,7,7,7.725166710213232
5322,30.7,36.41188664952446,83770.8781931971,14.1,19,1987-08-10 18:00:00,222,18,0.14728682170542637,0.6566034119225609,Sunset,5322,0.2356020942408377,18.888873881590136,78.9675421293656,11.032457870634403,18,0.0,9,8,4.879052659082041
5323,27.3,56.50120342167589,83870.8781931971,17.9,0,1987-08-10 19:00:00,222,19,0.0,0.6566034119225609,Neither,5323,0.07364341085271318,19.888873881590136,90.0114693645695,-0.011469364569506979,0,,7,6,6.234345064382608
5324,26.8,60.26795031645428,83870.8781931971,18.5,0,1987-08-10 20:00:00,222,20,0.0,0.6566034119225609,Neither,5324,0.0,20.888873881590136,100.37646912316276,-10.376469123162764,0,,7,5,4.201406456431758
5325,26.2,64.03469721123267,83970.8781931971,18.9,0,1987-08-10 21:00:00,222,21,0.0,0.6566034119225609,Neither,5325,0.0,21.888873881590136,109.64091162216921,-19.640911622169213,0,,10,10,5.5566988617323245
5326,26.2,62.77911491297321,83870.8781931971,18.5,0,1987-08-10 22:00:00,222,22,0.0,0.6566034119225609,Neither,5326,0.0,22.888873881590136,117.23233200009855,-27.232332000098552,0,,8,7,4.201406456431758
5327,24.6,71.56819100078945,83870.8781931971,19.1,0,1987-08-10 23:00:00,222,23,0.0,0.6566034119225609,Neither,5327,0.0,-0.10874080937995798,122.42990887761331,-32.429908877613315,0,,10,10,4.201406456431758
5328,24.6,71.56819100078945,83870.8781931971,19.1,0,1987-08-11 00:00:00,223,0,0.0,0.3698854337152209,Neither,5328,0.0,0.891259190620042,124.52526845859003,-34.525268458590034,0,,9,9,0.0
5329,24.6,66.5458618077516,83870.8781931971,18.0,0,1987-08-11 01:00:00,223,1,0.0,0.3698854337152209,Neither,5329,0.0,1.891259190620042,123.16354826278172,-33.16354826278172,0,,9,9,3.5237602537814743
5330,24.6,66.5458618077516,83870.8781931971,18.0,0,1987-08-11 02:00:00,223,2,0.0,0.3698854337152209,Neither,5330,0.0,2.891259190620042,118.58090971472353,-28.580909714723532,0,,7,7,2.846114051131191
5331,23.4,71.56819100078945,83770.8781931971,18.0,0,1987-08-11 03:00:00,223,3,0.0,0.3698854337152209,Neither,5331,0.0,3.891259190620042,111.44181648877448,-21.441816488774478,0,,8,8,3.5237602537814743
5332,22.9,76.59052019382732,83870.8781931971,18.6,0,1987-08-11 04:00:00,223,4,0.0,0.3698854337152209,Sunrise,5332,0.32098765432098764,4.891259190620042,102.48573057296782,-12.485730572967825,0,,9,9,0.0
5333,21.8,87.8907608781625,83870.8781931971,19.7,26,1987-08-11 05:00:00,223,5,0.32098765432098764,0.3698854337152209,Neither,5333,0.11280487804878049,5.891259190620042,92.32141178355423,-2.3214117835542254,23,,9,9,2.846114051131191
5334,23.4,82.86843168512463,83970.8781931971,20.3,74,1987-08-11 06:00:00,223,6,0.22560975609756098,0.3698854337152209,Neither,5334,0.3509286097691895,6.891259190620042,81.39996043184878,8.600039568151217,69,98.077229978722,10,10,0.0
5335,24.0,76.59052019382732,83970.8781931971,19.6,219,1987-08-11 07:00:00,223,7,0.3808695652173913,0.3698854337152209,Neither,5335,0.35873729356817974,7.891259190620042,70.06429261160346,19.935707388396537,188,294.0313546560635,10,10,2.846114051131191
5336,26.8,66.5458618077516,83970.8781931971,20.0,393,1987-08-11 08:00:00,223,8,0.4918648310387985,0.3698854337152209,Neither,5336,0.5303738069989395,8.891259190620042,58.619127505129505,31.380872494870495,282,361.07589259693077,10,10,2.0329386079508507
5337,27.9,62.77911491297321,83970.8781931971,20.1,669,1987-08-11 09:00:00,223,9,0.6798780487804879,0.3698854337152209,Neither,5337,0.5773277643566086,9.891259190620042,47.42548710701402,42.57451289298598,285,766.5531958668779,10,10,2.0329386079508507
5338,29.6,55.24562112341643,83970.8781931971,19.7,741,1987-08-11 10:00:00,223,10,0.6627906976744186,0.3698854337152209,Neither,5338,0.5445608731297398,10.891259190620042,37.07931592779956,52.92068407220044,357,558.7854264221849,10,9,2.0329386079508507
5339,31.8,46.45654503560018,83870.8781931971,18.9,487,1987-08-11 11:00:00,223,11,0.4092436974789916,0.3698854337152209,Neither,5339,0.46589827281381746,11.891259190620042,28.812183981831055,61.187816018168945,415,99.40801904719629,8,8,2.0329386079508507
5340,31.2,43.94538043908125,83770.8781931971,17.5,322,1987-08-11 12:00:00,223,12,0.26900584795321636,0.3698854337152209,Neither,5340,0.3229156042364175,12.891259190620042,24.98796379597259,65.01203620402741,305,23.211773830647704,9,8,4.201406456431758
5341,31.2,48.9677096321191,83770.8781931971,19.2,269,1987-08-11 13:00:00,223,13,0.23658751099384345,0.3698854337152209,Neither,5341,0.2409068648633077,13.891259190620042,27.587424146625267,62.41257585337473,258,2.5088891521890115,10,9,9.080459115513799
5342,32.3,42.689798140821786,83770.8781931971,18.0,216,1987-08-11 14:00:00,223,14,0.21280788177339902,0.3698854337152209,Neither,5342,0.21543320722516962,14.891259190620042,35.1860701003835,54.8139298996165,208,1.6024383396832695,9,8,7.047520507562949
5343,29.0,60.26795031645428,83770.8781931971,20.5,163,1987-08-11 15:00:00,223,15,0.19427890345649582,0.3698854337152209,Neither,5343,0.2695872206294648,15.891259190620042,45.24903784184603,44.75096215815397,157,0.4706457569494861,10,9,7.047520507562949
5344,29.6,52.734456526897496,83770.8781931971,18.9,203,1987-08-11 16:00:00,223,16,0.32636655948553056,0.3698854337152209,Neither,5344,0.16875748886352643,16.89125919062004,56.34179223792294,33.65820776207706,187,10.991555008405284,10,9,3.5237602537814743
5345,28.4,60.26795031645428,83770.8781931971,20.0,54,1987-08-11 17:00:00,223,17,0.14323607427055704,0.3698854337152209,Neither,5345,0.18718327974276527,17.89125919062004,67.78297570909452,22.217024290905485,52,0.0,10,9,7.047520507562949
5346,27.3,70.31260870253,83770.8781931971,21.4,6,1987-08-11 18:00:00,223,18,0.048,0.3698854337152209,Sunset,5346,0.14323607427055704,18.89125919062004,79.18395579862302,10.816044201376982,5,0.0,10,8,4.879052659082041
5347,25.7,80.35726708860571,83870.8781931971,22.1,0,1987-08-11 19:00:00,223,19,0.0,0.3698854337152209,Neither,5347,0.024,19.89125919062004,90.23882947010112,-0.23882947010112332,0,,10,9,5.5566988617323245
5348,24.0,91.65750777294089,83970.8781931971,22.6,0,1987-08-11 20:00:00,223,20,0.0,0.3698854337152209,Neither,5348,0.0,20.89125919062004,100.61983276228105,-10.61983276228105,0,,10,7,7.047520507562949
5349,23.4,91.65750777294089,83970.8781931971,22.0,0,1987-08-11 21:00:00,223,21,0.0,0.3698854337152209,Neither,5349,0.0,21.89125919062004,109.90388438433335,-19.903884384333352,0,,10,10,9.758105318164082
5350,21.8,100.0,83970.8781931971,21.8,0,1987-08-11 22:00:00,223,22,0.0,0.3698854337152209,Neither,5350,0.0,22.89125919062004,117.51536423836282,-27.51536423836282,0,,10,10,5.5566988617323245
5351,21.2,100.0,83970.8781931971,21.2,0,1987-08-11 23:00:00,223,23,0.0,0.3698854337152209,Neither,5351,0.0,-0.10618200351595883,122.72735240111115,-32.72735240111115,0,,10,10,6.234345064382608
5352,21.2,100.0,83870.8781931971,21.2,0,1987-08-12 00:00:00,224,0,0.0,0.32656416207330047,Neither,5352,0.0,0.8938179964840411,124.82369813541519,-34.823698135415185,0,,8,8,2.846114051131191
5353,20.7,100.0,83870.8781931971,20.7,0,1987-08-12 01:00:00,224,1,0.0,0.32656416207330047,Neither,5353,0.0,1.8938179964840411,123.44599896267046,-33.44599896267046,0,,7,7,3.5237602537814743
5354,20.1,100.0,83870.8781931971,20.1,0,1987-08-12 02:00:00,224,2,0.0,0.32656416207330047,Neither,5354,0.0,2.8938179964840414,118.8353817861635,-28.835381786163495,0,,8,4,3.5237602537814743
5355,20.1,100.0,83870.8781931971,20.1,0,1987-08-12 03:00:00,224,3,0.0,0.32656416207330047,Neither,5355,0.0,3.8938179964840414,111.66514181205315,-21.66514181205315,0,,10,10,5.5566988617323245
5356,20.1,100.0,83870.8781931971,20.1,0,1987-08-12 04:00:00,224,4,0.0,0.32656416207330047,Sunrise,5356,0.10256410256410256,4.893817996484041,102.68110808309801,-12.68110808309801,0,,10,10,6.234345064382608
5357,20.7,100.0,83970.8781931971,20.7,8,1987-08-12 05:00:00,224,5,0.10256410256410256,0.32656416207330047,Neither,5357,0.11265432098765432,5.893817996484041,92.49485971947935,-2.4948597194793507,7,,10,10,4.879052659082041
5358,21.8,100.0,83970.8781931971,21.8,73,1987-08-12 06:00:00,224,6,0.22530864197530864,0.32656416207330047,Neither,5358,0.19900932400932403,6.893817996484041,81.55845317802456,8.441546821975436,69,92.95598589144345,10,10,3.5237602537814743
5359,21.8,100.0,83970.8781931971,21.8,169,1987-08-12 07:00:00,224,7,0.29545454545454547,0.32656416207330047,Neither,5359,0.334109778955032,7.893817996484041,70.2154600439635,19.784539956036497,156,90.3818444524223,10,10,4.879052659082041
5360,22.3,100.0,83970.8781931971,22.3,353,1987-08-12 08:00:00,224,8,0.44291091593475534,0.32656416207330047,Neither,5360,0.414020551749676,8.89381799648404,58.77198675820121,31.22801324179879,288,252.01832086593225,10,10,4.201406456431758
5361,22.9,97.9354192642382,83970.8781931971,22.6,523,1987-08-12 09:00:00,224,9,0.5325865580448065,0.32656416207330047,Neither,5361,0.5286303458597543,9.89381799648404,47.59207142427231,42.40792857572769,363,370.3617665801246,10,10,4.879052659082041
5362,24.0,91.65750777294089,83970.8781931971,22.6,685,1987-08-12 10:00:00,224,10,0.6143497757847534,0.32656416207330047,Neither,5362,0.45989597262509685,10.89381799648404,37.2769220194313,52.7230779805687,416,487.0276025928061,10,10,4.879052659082041
5363,26.8,71.56819100078945,83870.8781931971,21.2,460,1987-08-12 11:00:00,224,11,0.3872053872053872,0.32656416207330047,Neither,5363,0.37920168856239345,11.89381799648404,29.06139788086017,60.93860211913983,409,79.91693855276174,10,10,3.5237602537814743
5364,26.8,71.56819100078945,83870.8781931971,21.2,172,1987-08-12 12:00:00,224,12,0.1440536013400335,0.32656416207330047,Neither,5364,0.30559563892897224,12.89381799648404,25.28522933341371,64.71477066658629,168,5.358052673251567,10,10,2.846114051131191
5365,25.7,76.59052019382732,83870.8781931971,21.3,254,1987-08-12 13:00:00,224,13,0.2239858906525573,0.32656416207330047,Neither,5365,0.10611770976092584,13.89381799648404,27.879894728915573,62.12010527108443,246,6.799825291049948,10,10,6.234345064382608
5366,21.8,100.0,83970.8781931971,21.8,69,1987-08-12 14:00:00,224,14,0.06818181818181818,0.32656416207330047,Neither,5366,0.248356581689915,14.89381799648404,35.4445376675903,54.5554623324097,68,0.0,10,10,9.080459115513799
5367,21.2,100.0,83970.8781931971,21.2,228,1987-08-12 15:00:00,224,15,0.2727272727272727,0.32656416207330047,Neither,5367,0.27153013113304847,15.89381799648404,45.481322701710134,44.518677298289866,215,14.005081172040251,10,10,9.080459115513799
5368,20.1,100.0,83870.8781931971,20.1,293,1987-08-12 16:00:00,224,16,0.47487844408427876,0.32656416207330047,Neither,5368,0.2358260019550342,16.893817996484042,56.56096443637606,33.43903556362394,238,93.88683527417236,10,10,7.725166710213232
5369,22.3,100.0,83970.8781931971,22.3,74,1987-08-12 17:00:00,224,17,0.1989247311827957,0.32656416207330047,Neither,5369,0.30410588870880606,17.893817996484042,67.99920786216634,22.000792137833656,70,0.0,9,9,4.879052659082041
5370,20.7,100.0,83970.8781931971,20.7,16,1987-08-12 18:00:00,224,18,0.13333333333333333,0.32656416207330047,Sunset,5370,0.1989247311827957,18.893817996484042,79.40490035744133,10.595099642558665,15,0.0,8,8,0.0
5371,20.1,100.0,83970.8781931971,20.1,0,1987-08-12 19:00:00,224,19,0.0,0.32656416207330047,Neither,5371,0.06666666666666667,19.893817996484042,90.47064928184169,-0.47064928184168764,0,,10,10,0.0
5372,20.1,100.0,84070.8781931971,20.1,0,1987-08-12 20:00:00,224,20,0.0,0.32656416207330047,Neither,5372,0.0,20.893817996484042,100.86765358394857,-10.867653583948567,0,,5,3,2.0329386079508507
5373,20.7,100.0,84070.8781931971,20.7,0,1987-08-12 21:00:00,224,21,0.0,0.32656416207330047,Neither,5373,0.0,21.893817996484042,110.17136277963152,-20.171362779631522,0,,10,10,2.0329386079508507
5374,20.1,100.0,84070.8781931971,20.1,0,1987-08-12 22:00:00,224,22,0.0,0.32656416207330047,Neither,5374,0.0,22.893817996484042,117.80294331162325,-27.802943311623252,0,,7,7,3.5237602537814743
5375,20.7,100.0,84070.8781931971,20.7,0,1987-08-12 23:00:00,224,23,0.0,0.32656416207330047,Neither,5375,0.0,-0.10345121651879821,123.02923884378367,-33.02923884378367,0,,10,10,2.0329386079508507
5376,19.6,100.0,84070.8781931971,19.6,0,1987-08-13 00:00:00,225,0,0.0,0.5533754249635745,Neither,5376,0.0,0.8965487834812018,125.12614013630201,-35.12614013630201,0,,10,10,4.879052659082041
5377,19.0,100.0,83970.8781931971,19.0,0,1987-08-13 01:00:00,225,1,0.0,0.5533754249635745,Neither,5377,0.0,1.8965487834812018,123.73168326452654,-33.73168326452654,0,,10,10,4.879052659082041
5378,19.0,100.0,83970.8781931971,19.0,0,1987-08-13 02:00:00,225,2,0.0,0.5533754249635745,Neither,5378,0.0,2.896548783481202,119.09220096693399,-29.092200966933987,0,,8,8,2.846114051131191
5379,19.0,100.0,83970.8781931971,19.0,0,1987-08-13 03:00:00,225,3,0.0,0.5533754249635745,Neither,5379,0.0,3.896548783481202,111.8900795554608,-21.8900795554608,0,,8,7,2.846114051131191
5380,18.4,100.0,83970.8781931971,18.4,0,1987-08-13 04:00:00,225,4,0.0,0.5533754249635745,Sunrise,5380,0.64,4.896548783481202,102.87761131751114,-12.877611317511139,0,,7,7,0.0
5381,18.4,100.0,84070.8781931971,18.4,48,1987-08-13 05:00:00,225,5,0.64,0.5533754249635745,Neither,5381,0.2523364485981308,5.896548783481202,92.66918164665537,-2.6691816466553746,21,,3,3,2.846114051131191
5382,20.7,100.0,84070.8781931971,20.7,162,1987-08-13 06:00:00,225,6,0.5046728971962616,0.5533754249635745,Neither,5382,0.5256239015817223,6.896548783481202,81.71776880657745,8.282231193422547,96,318.8335399868745,3,3,3.5237602537814743
5383,23.4,79.10168479034624,84070.8781931971,19.6,234,1987-08-13 07:00:00,225,7,0.4112478031634446,0.5533754249635745,Neither,5383,0.4563666752983827,7.896548783481202,70.36758239854797,19.632417601452033,178,308.08284890203015,7,6,2.0329386079508507
5384,25.1,69.05702640427053,84170.8781931971,19.0,324,1987-08-13 08:00:00,225,8,0.4080604534005038,0.5533754249635745,Neither,5384,0.5713031661373914,8.896548783481201,58.92612453528045,31.07387546471955,244,191.2445055345871,5,5,5.5566988617323245
5385,26.2,62.77911491297321,84170.8781931971,18.5,716,1987-08-13 09:00:00,225,9,0.7313585291113381,0.5533754249635745,Neither,5385,0.538262032630171,9.896548783481201,47.76047827555074,42.23952172444926,206,767.3632581530354,1,1,5.5566988617323245
5386,27.9,62.77911491297321,84170.8781931971,20.1,744,1987-08-13 10:00:00,225,10,0.6684636118598383,0.5533754249635745,Neither,5386,0.6416286316442767,10.896548783481201,37.47711633198851,52.52288366801149,270,620.6740244483334,5,5,4.201406456431758
5387,27.3,62.77911491297321,84170.8781931971,19.6,654,1987-08-13 11:00:00,225,11,0.5518987341772152,0.5533754249635745,Neither,5387,0.6811277790842816,11.896548783481201,29.31398564308048,60.68601435691952,361,277.5902427273688,4,4,6.234345064382608
5388,29.6,48.9677096321191,84070.8781931971,17.7,827,1987-08-13 12:00:00,225,12,0.6937919463087249,0.5533754249635745,Neither,5388,0.5385488365846288,12.896548783481201,25.586418983146302,64.4135810168537,308,524.5668782260119,5,5,6.234345064382608
5389,29.6,51.478874228638034,84070.8781931971,18.5,594,1987-08-13 13:00:00,225,13,0.5251989389920424,0.5533754249635745,Neither,5389,0.5416432476835993,13.896548783481201,28.17709476704244,61.82290523295756,379,213.91096885575251,7,7,8.402812912863515
5390,29.0,52.734456526897496,84070.8781931971,18.4,393,1987-08-13 14:00:00,225,14,0.38949454905847375,0.5533754249635745,Neither,5390,0.5708927387267904,14.896548783481201,35.70815936463075,54.29184063536925,313,67.54096539484023,7,6,2.846114051131191
5391,28.4,50.223291930378565,84070.8781931971,17.0,513,1987-08-13 15:00:00,225,15,0.6165865384615384,0.5533754249635745,Neither,5391,0.4712562467967736,15.896548783481201,45.71865928454836,44.28134071545164,246,283.0147653301083,8,7,4.201406456431758
5392,28.4,46.45654503560018,84070.8781931971,15.8,339,1987-08-13 16:00:00,225,16,0.5530179445350734,0.5533754249635745,Neither,5392,0.45815702944875286,16.8965487834812,56.784947853914986,33.215052146085014,192,173.66287048259153,4,3,2.0329386079508507
5393,26.8,53.99003882515696,84070.8781931971,16.7,110,1987-08-13 17:00:00,225,17,0.2997275204359673,0.5533754249635745,Neither,5393,0.44607418965884105,17.8965487834812,68.22003678789432,21.779963212105685,95,0.0,3,2,3.5237602537814743
5394,25.7,61.523532614713744,84070.8781931971,17.8,39,1987-08-13 18:00:00,225,18,0.3391304347826087,0.5533754249635745,Sunset,5394,0.2997275204359673,18.8965487834812,79.63029329797942,10.36970670202058,33,0.0,3,1,5.5566988617323245
5395,24.0,71.56819100078945,84070.8781931971,18.5,0,1987-08-13 19:00:00,225,19,0.0,0.5533754249635745,Neither,5395,0.16956521739130434,19.8965487834812,90.70684124166858,-0.7068412416685845,0,,0,0,2.846114051131191
5396,22.3,87.8907608781625,84070.8781931971,20.2,0,1987-08-13 20:00:00,225,20,0.0,0.5533754249635745,Neither,5396,0.0,20.8965487834812,101.11983952990511,-11.119839529905107,0,,5,0,3.5237602537814743
5397,21.2,87.8907608781625,84070.8781931971,19.1,0,1987-08-13 21:00:00,225,21,0.0,0.5533754249635745,Neither,5397,0.0,21.8965487834812,110.44325231388858,-20.44325231388858,0,,7,0,4.201406456431758
5398,20.7,87.8907608781625,84070.8781931971,18.6,0,1987-08-13 22:00:00,225,22,0.0,0.5533754249635745,Neither,5398,0.0,22.8965487834812,118.09497545443206,-28.09497545443206,0,,10,2,5.5566988617323245
5399,20.7,84.1240139833841,84070.8781931971,17.9,0,1987-08-13 23:00:00,225,23,0.0,0.5533754249635745,Neither,5399,0.0,-0.10055018720094125,123.33547727930963,-33.33547727930963,0,,1,0,4.879052659082041
5400,19.6,90.40192547468142,84070.8781931971,18.0,0,1987-08-14 00:00:00,226,0,0.0,0.5588837935408333,Neither,5400,0.0,0.8994498127990588,125.43250494808035,-35.43250494808035,0,,0,0,5.5566988617323245
5401,19.0,90.40192547468142,83970.8781931971,17.4,0,1987-08-14 01:00:00,226,1,0.0,0.5588837935408333,Neither,5401,0.0,1.8994498127990587,124.0205119171727,-34.0205119171727,0,,0,0,7.047520507562949
5402,19.0,81.61284938686518,83970.8781931971,15.8,0,1987-08-14 02:00:00,226,2,0.0,0.5588837935408333,Neither,5402,0.0,2.899449812799059,119.35128332510638,-29.35128332510638,0,,0,0,5.5566988617323245
5403,17.9,86.63517857990303,84070.8781931971,15.6,0,1987-08-14 03:00:00,226,3,0.0,0.5588837935408333,Neither,5403,0.0,3.899449812799059,112.11655863376079,-22.11655863376079,0,,0,0,4.879052659082041
5404,17.9,90.40192547468142,84070.8781931971,16.3,0,1987-08-14 04:00:00,226,4,0.0,0.5588837935408333,Sunrise,5404,0.3611111111111111,4.899449812799059,103.075186395453,-13.075186395453002,0,,0,0,5.5566988617323245
5405,18.4,87.8907608781625,84070.8781931971,16.4,26,1987-08-14 05:00:00,226,5,0.3611111111111111,0.5588837935408333,Neither,5405,0.279874213836478,5.899449812799059,92.8443416996583,-2.844341699658301,21,,0,0,4.201406456431758
5406,21.2,70.31260870253,84070.8781931971,15.6,178,1987-08-14 06:00:00,226,6,0.559748427672956,0.5588837935408333,Neither,5406,0.5074106792304672,6.899449812799059,81.87788840510292,8.122111594897078,90,493.03746183594944,0,0,4.879052659082041
5407,24.0,59.01236801819482,84070.8781931971,15.5,370,1987-08-14 07:00:00,226,7,0.6537102473498233,0.5588837935408333,Neither,5407,0.6306959584635323,7.899449812799059,70.52065585169137,19.479344148308627,125,735.0666893950363,0,0,3.5237602537814743
5408,26.2,53.99003882515696,84070.8781931971,16.2,555,1987-08-14 08:00:00,226,8,0.7016434892541087,0.5588837935408333,Neither,5408,0.6881652567353006,8.899449812799059,59.081549393262435,30.918450606737565,150,772.4341913016619,0,0,4.201406456431758
5409,28.4,46.45654503560018,84070.8781931971,15.8,706,1987-08-14 09:00:00,226,9,0.7226202661207779,0.5588837935408333,Neither,5409,0.7269478707531805,9.899449812799059,47.93072339800555,42.06927660199445,175,856.4086753429759,0,0,3.5237602537814743
5410,30.1,38.92305124604339,83970.8781931971,14.6,835,1987-08-14 10:00:00,226,10,0.7522522522522522,0.5588837935408333,Neither,5410,0.7429669377941168,10.899449812799059,37.67990919620192,52.32009080379808,184,893.8567748949749,1,0,2.0329386079508507
5411,31.8,30.13397515822714,83870.8781931971,12.2,903,1987-08-14 11:00:00,226,11,0.7633136094674556,0.5588837935408333,Neither,5411,0.6839478250327704,11.899449812799059,29.569926412151126,60.430073587848874,208,820.1902570911835,2,1,6.234345064382608
5412,32.3,30.13397515822714,83870.8781931971,12.6,732,1987-08-14 12:00:00,226,12,0.6156433978132885,0.5588837935408333,Neither,5412,0.4836071593436569,12.899449812799059,25.89146120023483,64.10853879976517,376,359.1814372286099,7,2,4.201406456431758
5413,31.2,32.64513975474607,83770.8781931971,12.9,230,1987-08-14 13:00:00,226,13,0.20390070921985815,0.5588837935408333,Neither,5413,0.49687642527480347,13.899449812799059,28.47891927857416,61.52108072142584,216,10.426623922652539,7,3,4.201406456431758
5414,33.4,25.111645965189282,83770.8781931971,10.8,380,1987-08-14 14:00:00,226,14,0.3781094527363184,0.5588837935408333,Neither,5414,0.3803319971220064,14.899449812799059,35.976837427203755,54.023162572796245,320,60.00812656209107,8,6,2.0329386079508507
5415,34.0,26.367228263448748,83770.8781931971,12.0,461,1987-08-14 15:00:00,226,15,0.5567632850241546,0.5588837935408333,Neither,5415,0.40416145871627085,15.899449812799059,45.96096290981309,44.03903709018691,275,200.05763584079855,9,6,9.080459115513799
5416,30.1,33.90072205300553,83770.8781931971,12.5,262,1987-08-14 16:00:00,226,16,0.4302134646962233,0.5588837935408333,Neither,5416,0.3830648381043638,16.89944981279906,57.013662667703656,32.986337332296344,200,63.964705812387834,10,7,9.758105318164082
5417,26.2,64.03469721123267,83770.8781931971,18.9,76,1987-08-14 17:00:00,226,17,0.209366391184573,0.5588837935408333,Sunset,5417,0.4302134646962233,17.89944981279906,68.44538168756401,21.55461831243599,70,0.0,9,8,8.402812912863515
5418,25.7,60.26795031645428,83770.8781931971,17.4,14,1987-08-14 18:00:00,226,18,0.12727272727272726,0.5588837935408333,Neither,5418,0.1046831955922865,18.89944981279906,79.86004997783587,10.139950022164129,13,0.0,9,9,7.725166710213232
5419,25.1,61.523532614713744,83870.8781931971,17.2,0,1987-08-14 19:00:00,226,19,0.0,0.5588837935408333,Neither,5419,0.06363636363636363,19.89944981279906,90.94731591883655,-0.9473159188365514,0,,10,8,6.234345064382608
5420,23.4,74.07935559730839,83970.8781931971,18.5,0,1987-08-14 20:00:00,226,20,0.0,0.5588837935408333,Neither,5420,0.0,20.89944981279906,101.3762969612931,-11.376296961293093,0,,10,10,8.402812912863515
5421,21.2,85.37959628164357,83870.8781931971,18.6,0,1987-08-14 21:00:00,226,21,0.0,0.5588837935408333,Neither,5421,0.0,21.89944981279906,110.71945727072642,-20.719457270726423,0,,9,8,4.879052659082041
5422,20.7,87.8907608781625,83870.8781931971,18.6,0,1987-08-14 22:00:00,226,22,0.0,0.5588837935408333,Neither,5422,0.0,22.89944981279906,118.39136615210525,-28.39136615210525,0,,10,4,5.5566988617323245
5423,20.1,90.40192547468142,83770.8781931971,18.5,0,1987-08-14 23:00:00,226,23,0.0,0.5588837935408333,Neither,5423,0.0,-0.09748087586935374,123.64597659834584,-33.64597659834584,0,,5,3,4.201406456431758
5424,18.4,100.0,83670.8781931971,18.4,0,1987-08-15 00:00:00,227,0,0.0,0.6762745098039216,Neither,5424,0.0,0.9025191241306463,125.74270337835028,-35.742703378350285,0,,8,3,0.0
5425,18.4,100.0,83670.8781931971,18.4,0,1987-08-15 01:00:00,227,1,0.0,0.6762745098039216,Neither,5425,0.0,1.9025191241306463,124.31239639667348,-34.31239639667348,0,,10,7,0.0
5426,18.4,100.0,83670.8781931971,18.4,0,1987-08-15 02:00:00,227,2,0.0,0.6762745098039216,Neither,5426,0.0,2.902519124130646,119.61254611430212,-29.61254611430212,0,,10,4,4.879052659082041
5427,16.8,100.0,83670.8781931971,16.8,0,1987-08-15 03:00:00,227,3,0.0,0.6762745098039216,Neither,5427,0.0,3.902519124130646,112.34450960394759,-22.344509603947586,0,,0,0,2.0329386079508507
5428,15.7,100.0,83670.8781931971,15.7,0,1987-08-15 04:00:00,227,4,0.0,0.6762745098039216,Sunrise,5428,0.38571428571428573,4.902519124130646,103.27378138469126,-13.273781384691262,0,,0,0,0.0
5429,17.3,100.0,83770.8781931971,17.3,27,1987-08-15 05:00:00,227,5,0.38571428571428573,0.6762745098039216,Neither,5429,0.28821656050955413,5.902519124130646,93.02030607807556,-3.0203060780755635,20,,0,0,3.5237602537814743
