,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
32,8.5,95.75458093565572,99777.62644397604,7.9,13,1987-01-02 08:00:00,2,8,0.13978494623655913,0.2312116564417178,Neither,32,0.11685823754789272,7.790157455379947,90.38545482602522,-0.3854548260252244,12,,10,10,4.90431750677829
33,8.5,95.75458093565572,99777.62644397604,7.9,61,1987-01-02 09:00:00,2,9,0.23371647509578544,0.2312116564417178,Neither,33,0.20331216223745055,8.790157455379948,82.65674339827791,7.343256601722089,58,67.8220143679625,10,10,2.9237277444255194
34,10.2,79.05320053990182,99777.62644397604,6.7,103,1987-01-02 10:00:00,2,10,0.266839378238342,0.2312116564417178,Neither,34,0.27406347772256523,9.790157455379948,76.45913365348677,13.540866346513226,97,37.17124041619247,10,10,4.90431750677829
35,10.9,70.1457976621664,99677.62644397604,5.7,144,1987-01-02 11:00:00,2,11,0.314410480349345,0.2312116564417178,Neither,35,0.21834537914040242,10.790157455379948,72.24134987539009,17.758650124609915,134,57.89488581501994,10,10,4.338434717534641
36,9.7,85.73375269820338,99577.62644397604,7.4,80,1987-01-02 12:00:00,2,12,0.16985138004246284,0.2312116564417178,Neither,36,0.24896994605702544,11.790157455379948,70.39128375728095,19.608716242719055,77,0.0,10,10,3.866865726498267
37,10.2,79.05320053990182,99377.62644397604,6.7,78,1987-01-02 13:00:00,2,13,0.18352941176470589,0.2312116564417178,Neither,37,0.20566872407695896,12.790157455379948,71.10610751616647,18.893892483833525,75,0.0,10,10,3.3952967354618933
38,9.7,85.73375269820338,99077.62644397604,7.4,78,1987-01-02 14:00:00,2,14,0.24148606811145512,0.2312116564417178,Neither,38,0.21676470588235294,13.790157455379948,74.30739843311886,15.692601566881137,74,0.0,10,10,5.3758864978146645
39,9.7,82.3934766190526,98977.62644397604,6.8,43,1987-01-02 15:00:00,2,15,0.25,0.2312116564417178,Neither,39,0.1996904024767802,14.790157455379948,79.67638799312121,10.32361200687879,41,0.0,10,10,5.847455488851039
40,10.9,76.82634982046797,98977.62644397604,7.0,3,1987-01-02 16:00:00,2,16,0.15789473684210525,0.2312116564417178,Sunset,40,0.25,15.790157455379948,86.77662283398547,3.2233771660145294,2,0.0,10,10,7.733731452996534
41,11.4,73.48607374131718,98777.62644397604,6.8,0,1987-01-02 17:00:00,2,17,0.0,0.2312116564417178,Neither,41,0.07894736842105263,16.790157455379948,95.16835027677071,-5.16835027677071,0,,10,10,6.7905934709237865
42,10.9,76.82634982046797,98777.62644397604,7.0,0,1987-01-02 18:00:00,2,18,0.0,0.2312116564417178,Neither,42,0.0,17.790157455379948,104.4632568164805,-14.463256816480495,0,,10,10,7.262162461960161
43,10.2,82.3934766190526,98677.62644397604,7.3,0,1987-01-02 19:00:00,2,19,0.0,0.2312116564417178,Neither,43,0.0,18.790157455379948,114.32571391288992,-24.325713912889924,0,,10,10,5.3758864978146645
44,9.0,92.41430485650494,98577.62644397604,7.8,0,1987-01-02 20:00:00,2,20,0.0,0.2312116564417178,Neither,44,0.0,19.790157455379948,124.43895769585902,-34.43895769585902,0,,10,10,4.338434717534641
45,8.5,95.75458093565572,98277.62644397604,7.9,0,1987-01-02 21:00:00,2,21,0.0,0.2312116564417178,Neither,45,0.0,20.790157455379948,134.4356812327708,-44.435681232770804,0,,10,10,4.338434717534641
46,8.5,95.75458093565572,98177.62644397604,7.9,0,1987-01-02 22:00:00,2,22,0.0,0.2312116564417178,Neither,46,0.0,21.790157455379948,143.75486358573377,-53.75486358573377,0,,10,10,4.338434717534641
47,9.0,89.07402877735416,97977.62644397604,7.3,0,1987-01-02 23:00:00,2,23,0.0,0.2312116564417178,Neither,47,0.0,22.790157455379948,151.33486491589264,-61.33486491589264,0,,10,10,4.90431750677829
48,9.0,92.41430485650494,97877.62644397604,7.8,0,1987-01-03 00:00:00,3,0,0.0,0.280441400304414,Neither,48,0.0,-0.21721944915533034,155.24437719400458,-65.24437719400458,0,,10,10,2.452158753389145
49,10.9,85.73375269820338,97877.62644397604,8.6,0,1987-01-03 01:00:00,3,1,0.0,0.280441400304414,Neither,49,0.0,0.7827805508446697,153.68787861083894,-63.687878610838936,0,,10,10,2.452158753389145
50,10.2,89.07402877735416,97877.62644397604,8.5,0,1987-01-03 02:00:00,3,2,0.0,0.280441400304414,Neither,50,0.0,1.7827805508446697,147.46910421802485,-57.46910421802485,0,,10,10,1.4147069731091222
51,10.2,95.75458093565572,97877.62644397604,9.6,0,1987-01-03 03:00:00,3,3,0.0,0.280441400304414,Neither,51,0.0,2.7827805508446697,138.75106261800897,-48.75106261800897,0,,10,10,5.3758864978146645
52,9.7,100.0,97977.62644397604,9.7,0,1987-01-03 04:00:00,3,4,0.0,0.280441400304414,Neither,52,0.0,3.7827805508446697,128.9655020122636,-38.96550201226361,0,,10,10,6.319024479887412
53,9.7,100.0,97977.62644397604,9.7,0,1987-01-03 05:00:00,3,5,0.0,0.280441400304414,Neither,53,0.0,4.782780550844669,118.84708171070831,-28.84708171070831,0,,10,10,5.847455488851039
54,9.7,95.75458093565572,98077.62644397604,9.1,0,1987-01-03 06:00:00,3,6,0.0,0.280441400304414,Neither,54,0.0,5.782780550844669,108.82506299386168,-18.82506299386168,0,,10,10,4.338434717534641
55,9.0,99.09485701480651,98177.62644397604,8.9,0,1987-01-03 07:00:00,3,7,0.0,0.280441400304414,Sunrise,55,0.2765957446808511,6.782780550844669,99.22717934950714,-9.22717934950714,0,,10,10,4.90431750677829
56,9.0,95.75458093565572,98277.62644397604,8.4,26,1987-01-03 08:00:00,3,8,0.2765957446808511,0.280441400304414,Neither,56,0.15076335877862596,7.782780550844669,90.37443535761003,-0.3744353576100252,24,,10,10,5.3758864978146645
57,9.0,95.75458093565572,98377.62644397604,8.4,79,1987-01-03 09:00:00,3,9,0.3015267175572519,0.280441400304414,Neither,57,0.38829787234042556,8.78278055084467,82.62922449754842,7.370775502451579,72,303.76638238907,10,10,4.90431750677829
58,9.7,92.41430485650494,98377.62644397604,8.5,194,1987-01-03 10:00:00,3,10,0.5,0.280441400304414,Neither,58,0.23989379356123464,9.78278055084467,76.41167974687495,13.588320253125048,152,425.68947117128295,8,7,4.338434717534641
59,9.7,95.75458093565572,98477.62644397604,9.1,82,1987-01-03 11:00:00,3,11,0.1782608695652174,0.280441400304414,Neither,59,0.4040084388185654,10.78278055084467,72.17176824919119,17.82823175080881,78,0.0,10,10,5.3758864978146645
60,10.9,85.73375269820338,98377.62644397604,8.6,146,1987-01-03 12:00:00,3,12,0.3080168776371308,0.280441400304414,Neither,60,0.24450426655830965,11.78278055084467,70.29965176324747,19.700348236752532,135,25.829871250191218,9,9,5.3758864978146645
61,10.9,85.73375269820338,98377.62644397604,8.6,133,1987-01-03 13:00:00,3,13,0.3107476635514019,0.280441400304414,Neither,61,0.2245605860578292,12.78278055084467,70.99520856737603,19.004791432623975,123,16.98891693611999,10,10,5.3758864978146645
62,10.2,89.07402877735416,98377.62644397604,8.5,46,1987-01-03 14:00:00,3,14,0.1411042944785276,0.280441400304414,Neither,62,0.2325166889185581,13.78278055084467,74.18190601901395,15.818093980986049,44,0.0,10,10,2.9237277444255194
63,9.7,95.75458093565572,98477.62644397604,9.1,27,1987-01-03 15:00:00,3,15,0.15428571428571428,0.280441400304414,Neither,63,0.16579024247735902,14.78278055084467,79.54128867318624,10.458711326813756,26,0.0,10,10,4.338434717534641
64,9.0,100.0,98477.62644397604,9.0,4,1987-01-03 16:00:00,3,16,0.19047619047619047,0.280441400304414,Sunset,64,0.15428571428571428,15.78278055084467,86.635999595781,3.3640004042189986,3,0.0,10,10,3.3952967354618933
65,9.0,95.75458093565572,98477.62644397604,8.4,0,1987-01-03 17:00:00,3,17,0.0,0.280441400304414,Neither,65,0.09523809523809523,16.78278055084467,95.02498335068941,-5.024983350689411,0,,10,10,4.90431750677829
66,8.5,99.09485701480651,98577.62644397604,8.4,0,1987-01-03 18:00:00,3,18,0.0,0.280441400304414,Neither,66,0.0,17.78278055084467,104.31876109002565,-14.318761090025646,0,,10,10,3.3952967354618933
67,9.0,92.41430485650494,98677.62644397604,7.8,0,1987-01-03 19:00:00,3,19,0.0,0.280441400304414,Neither,67,0.0,18.78278055084467,114.18083987994298,-24.18083987994298,0,,10,10,4.90431750677829
68,9.0,89.07402877735416,98677.62644397604,7.3,0,1987-01-03 20:00:00,3,20,0.0,0.280441400304414,Neither,68,0.0,19.78278055084467,124.29390416994043,-34.29390416994043,0,,9,9,5.847455488851039
69,9.0,85.73375269820338,98777.62644397604,6.7,0,1987-01-03 21:00:00,3,21,0.0,0.280441400304414,Neither,69,0.0,20.78278055084467,134.29053912702247,-44.29053912702247,0,,10,10,5.3758864978146645
70,9.0,85.73375269820338,98777.62644397604,6.7,0,1987-01-03 22:00:00,3,22,0.0,0.280441400304414,Neither,70,0.0,21.78278055084467,143.61084575132298,-53.610845751322984,0,,10,10,4.90431750677829
71,8.5,95.75458093565572,98877.62644397604,7.9,0,1987-01-03 23:00:00,3,23,0.0,0.280441400304414,Neither,71,0.0,22.78278055084467,151.19839275913947,-61.198392759139466,0,,10,10,4.338434717534641
72,7.8,100.0,98877.62644397604,7.8,0,1987-01-04 00:00:00,4,0,0.0,0.24045368620037808,Neither,72,0.0,-0.22451848634884677,155.13459262920782,-65.13459262920782,0,,10,10,3.3952967354618933
73,7.8,100.0,98877.62644397604,7.8,0,1987-01-04 01:00:00,4,1,0.0,0.24045368620037808,Neither,73,0.0,0.7754815136511533,153.62470359633846,-63.62470359633846,0,,10,10,2.452158753389145
74,7.8,100.0,98877.62644397604,7.8,0,1987-01-04 02:00:00,4,2,0.0,0.24045368620037808,Neither,74,0.0,1.7754815136511533,147.44538465513938,-57.44538465513938,0,,10,10,3.3952967354618933
75,7.2,100.0,98977.62644397604,7.2,0,1987-01-04 03:00:00,4,3,0.0,0.24045368620037808,Neither,75,0.0,2.7754815136511533,138.74908121855307,-48.74908121855307,0,,10,10,3.866865726498267
76,7.2,100.0,98977.62644397604,7.2,0,1987-01-04 04:00:00,4,4,0.0,0.24045368620037808,Neither,76,0.0,3.7754815136511533,128.97260740142258,-38.97260740142258,0,,8,7,3.866865726498267
77,6.6,100.0,98977.62644397604,6.6,0,1987-01-04 05:00:00,4,5,0.0,0.24045368620037808,Neither,77,0.0,4.775481513651153,118.85535911595048,-28.855359115950478,0,,8,7,3.866865726498267
78,7.8,92.41430485650494,98977.62644397604,6.6,0,1987-01-04 06:00:00,4,6,0.0,0.24045368620037808,Neither,78,0.0,5.775481513651153,108.82901262912665,-18.82901262912665,0,,10,9,4.90431750677829
